UTC Time,Balancing_Authority,Temperature,GHI,Demand_MW,Nuclear_MW,Coal_MW,Gas_MW,Solar_MW,Wind_MW,Hydro_MW,Coal_CO2_lbs,Gas_CO2_lbs,Total_CO2_lbs
2026-02-15 00:00:00,AZPS,12.025,58.75,3199.0,0.0,467.0,1132.0,78.0,315.0,0.0,1027400.0,1018800.0,2046200.0
2026-02-15 01:00:00,AZPS,11.2,0.0,3300.0,0.0,468.0,1169.0,78.0,301.0,0.0,1029600.0,1052100.0,2081700.0
2026-02-15 02:00:00,AZPS,10.75,0.0,3203.0,0.0,467.0,1160.0,77.0,210.0,0.0,1027400.0,1044000.0,2071400.0
2026-02-15 03:00:00,AZPS,10.15,0.0,3194.0,0.0,468.0,1175.0,65.0,91.0,0.0,1029600.0,1057500.0,2087100.0
2026-02-15 04:00:00,AZPS,9.2,0.0,3219.0,0.0,467.0,1152.0,0.0,52.0,0.0,1027400.0,1036800.0,2064200.0
2026-02-15 05:00:00,AZPS,7.7,0.0,3335.0,0.0,467.0,1132.0,0.0,59.0,0.0,1027400.0,1018800.0,2046200.0
2026-02-15 06:00:00,AZPS,6.300000000000001,0.0,3514.0,0.0,463.0,1105.0,0.0,65.0,0.0,1018600.0,994500.0,2013100.0
2026-02-15 07:00:00,AZPS,5.300000000000001,0.0,3638.0,0.0,395.0,1084.0,0.0,66.0,0.0,869000.0,975600.0,1844600.0
2026-02-15 08:00:00,AZPS,4.7,0.0,3529.0,0.0,338.0,1101.0,115.0,86.0,0.0,743600.0,990900.0,1734500.0
2026-02-15 09:00:00,AZPS,4.1000000000000005,0.0,3243.0,0.0,332.0,1089.0,794.0,117.0,0.0,730400.0,980100.0,1710500.0
2026-02-15 10:00:00,AZPS,3.4000000000000004,0.0,2820.0,0.0,332.0,906.0,936.0,98.0,0.0,730400.0,815400.0,1545800.0
2026-02-15 11:00:00,AZPS,2.575,0.0,2580.0,0.0,332.0,727.0,1429.0,153.0,0.0,730400.0,654300.0,1384700.0
2026-02-15 12:00:00,AZPS,1.6,0.0,2538.0,0.0,333.0,750.0,1613.0,237.0,0.0,732600.0,675000.0,1407600.0
2026-02-15 13:00:00,AZPS,1.325,0.0,2559.0,0.0,332.0,698.0,1533.0,451.0,0.0,730400.0,628200.0,1358600.0
2026-02-15 14:00:00,AZPS,2.45,30.5,2652.0,0.0,332.0,815.0,1520.0,616.0,0.0,730400.0,733500.0,1463900.0
2026-02-15 15:00:00,AZPS,4.675000000000001,254.25,2911.0,0.0,345.0,733.0,1541.0,658.0,0.0,759000.0,659700.0,1418700.0
2026-02-15 16:00:00,AZPS,6.825,473.5,3233.0,0.0,375.0,725.0,1484.0,754.0,0.0,825000.0,652500.0,1477500.0
2026-02-15 17:00:00,AZPS,8.375,648.25,3547.0,0.0,410.0,859.0,1147.0,728.0,0.0,902000.0,773100.0,1675100.0
2026-02-15 18:00:00,AZPS,9.425,764.75,3866.0,0.0,408.0,746.0,408.0,716.0,0.0,897600.0,671400.0,1569000.0
2026-02-15 19:00:00,AZPS,10.1,812.25,3876.0,0.0,416.0,767.0,90.0,730.0,0.0,915200.0,690300.0,1605500.0
2026-02-15 20:00:00,AZPS,10.4,788.0,3817.0,0.0,479.0,741.0,70.0,599.0,0.0,1053800.0,666900.0,1720700.0
2026-02-15 21:00:00,AZPS,10.2,690.25,3710.0,0.0,545.0,751.0,77.0,578.0,0.0,1199000.0,675900.0,1874900.0
2026-02-15 22:00:00,AZPS,9.5,531.5,3481.0,0.0,591.0,783.0,76.0,746.0,0.0,1300200.0,704700.0,2004900.0
2026-02-15 23:00:00,AZPS,7.575,326.75,3319.0,0.0,590.0,884.0,78.0,711.0,0.0,1298000.0,795600.0,2093600.0
2026-02-16 00:00:00,AZPS,4.75,106.25,3152.0,0.0,591.0,906.0,77.0,758.0,0.0,1300200.0,815400.0,2115600.0
2026-02-16 01:00:00,AZPS,3.3500000000000005,0.0,3230.0,0.0,591.0,850.0,77.0,827.0,0.0,1300200.0,765000.0,2065200.0
2026-02-16 02:00:00,AZPS,3.4250000000000003,0.0,3132.0,0.0,591.0,923.0,2.0,812.0,0.0,1300200.0,830700.0,2130900.0
2026-02-16 03:00:00,AZPS,3.75,0.0,3134.0,0.0,602.0,920.0,2.0,735.0,0.0,1324400.0,828000.0,2152400.0
2026-02-16 04:00:00,AZPS,4.0,0.0,3246.0,0.0,684.0,920.0,0.0,756.0,0.0,1504800.0,828000.0,2332800.0
2026-02-16 05:00:00,AZPS,3.75,0.0,3411.0,0.0,658.0,924.0,0.0,736.0,0.0,1447600.0,831600.0,2279200.0
2026-02-16 06:00:00,AZPS,3.125,0.0,3654.0,0.0,648.0,1008.0,0.0,747.0,0.0,1425600.0,907200.0,2332800.0
2026-02-16 07:00:00,AZPS,2.3500000000000005,0.0,3822.0,0.0,657.0,1103.0,0.0,736.0,0.0,1445400.0,992700.0,2438100.0
2026-02-16 08:00:00,AZPS,1.75,0.0,3720.0,0.0,664.0,1022.0,60.0,634.0,0.0,1460800.0,919800.0,2380600.0
2026-02-16 09:00:00,AZPS,1.4,0.0,3443.0,0.0,671.0,1016.0,215.0,634.0,0.0,1476200.0,914400.0,2390600.0
2026-02-16 10:00:00,AZPS,1.0,0.0,3285.0,0.0,669.0,866.0,387.0,713.0,0.0,1471800.0,779400.0,2251200.0
2026-02-16 11:00:00,AZPS,0.0,0.0,3065.0,0.0,670.0,912.0,683.0,896.0,0.0,1474000.0,820800.0,2294800.0
2026-02-16 12:00:00,AZPS,-1.2000000000000002,0.0,2904.0,0.0,670.0,1018.0,916.0,925.0,0.0,1474000.0,916200.0,2390200.0
2026-02-16 13:00:00,AZPS,-1.1,0.0,2992.0,0.0,669.0,1037.0,843.0,899.0,0.0,1471800.0,933300.0,2405100.0
2026-02-16 14:00:00,AZPS,1.6750000000000005,50.0,3053.0,0.0,670.0,879.0,878.0,894.0,0.0,1474000.0,791100.0,2265100.0
2026-02-16 15:00:00,AZPS,5.4,261.75,3217.0,0.0,668.0,912.0,665.0,876.0,0.0,1469600.0,820800.0,2290400.0
2026-02-16 16:00:00,AZPS,8.1,476.5,3442.0,0.0,670.0,927.0,338.0,827.0,0.0,1474000.0,834300.0,2308300.0
2026-02-16 17:00:00,AZPS,10.0,651.25,3720.0,0.0,668.0,909.0,327.0,873.0,0.0,1469600.0,818100.0,2287700.0
2026-02-16 18:00:00,AZPS,11.6,766.5,4028.0,0.0,668.0,912.0,99.0,882.0,0.0,1469600.0,820800.0,2290400.0
2026-02-16 19:00:00,AZPS,12.7,814.25,4082.0,0.0,673.0,1074.0,1.0,921.0,0.0,1480600.0,966600.0,2447200.0
2026-02-16 20:00:00,AZPS,13.45,790.0,4020.0,0.0,686.0,867.0,0.0,949.0,0.0,1509200.0,780300.0,2289500.0
2026-02-16 21:00:00,AZPS,13.7,690.75,3887.0,0.0,676.0,910.0,0.0,944.0,0.0,1487200.0,819000.0,2306200.0
2026-02-16 22:00:00,AZPS,13.325,533.5,3639.0,0.0,676.0,933.0,0.0,949.0,0.0,1487200.0,839700.0,2326900.0
2026-02-16 23:00:00,AZPS,10.9,329.75,3402.0,0.0,678.0,935.0,0.0,938.0,0.0,1491600.0,841500.0,2333100.0
2026-02-17 00:00:00,AZPS,7.15,109.0,3187.0,0.0,673.0,933.0,0.0,862.0,0.0,1480600.0,839700.0,2320300.0
2026-02-17 01:00:00,AZPS,5.0,0.0,3404.0,0.0,676.0,906.0,0.0,894.0,0.0,1487200.0,815400.0,2302600.0
2026-02-17 02:00:00,AZPS,4.1000000000000005,0.0,3251.0,0.0,675.0,867.0,0.0,912.0,0.0,1485000.0,780300.0,2265300.0
2026-02-17 03:00:00,AZPS,3.4000000000000004,0.0,3254.0,0.0,674.0,888.0,0.0,934.0,0.0,1482800.0,799200.0,2282000.0
2026-02-17 04:00:00,AZPS,2.75,0.0,3323.0,0.0,673.0,936.0,0.0,893.0,0.0,1480600.0,842400.0,2323000.0
2026-02-17 05:00:00,AZPS,2.1500000000000004,0.0,3517.0,0.0,676.0,952.0,0.0,874.0,0.0,1487200.0,856800.0,2344000.0
2026-02-17 06:00:00,AZPS,1.75,0.0,3861.0,0.0,673.0,894.0,0.0,924.0,0.0,1480600.0,804600.0,2285200.0
2026-02-17 07:00:00,AZPS,1.45,0.0,4028.0,0.0,676.0,900.0,0.0,936.0,0.0,1487200.0,810000.0,2297200.0
2026-02-17 08:00:00,AZPS,1.35,0.0,3873.0,0.0,675.0,892.0,64.0,885.0,0.0,1485000.0,802800.0,2287800.0
2026-02-17 09:00:00,AZPS,1.35,0.0,3585.0,0.0,675.0,830.0,626.0,950.0,0.0,1485000.0,747000.0,2232000.0
2026-02-17 10:00:00,AZPS,1.15,0.0,3307.0,0.0,676.0,823.0,1261.0,949.0,0.0,1487200.0,740700.0,2227900.0
2026-02-17 11:00:00,AZPS,0.925,0.0,3105.0,0.0,676.0,866.0,1439.0,954.0,0.0,1487200.0,779400.0,2266600.0
2026-02-17 12:00:00,AZPS,0.75,0.0,3017.0,0.0,675.0,847.0,1559.0,1020.0,0.0,1485000.0,762300.0,2247300.0
2026-02-17 13:00:00,AZPS,1.45,0.0,3016.0,0.0,675.0,786.0,1477.0,1051.0,0.0,1485000.0,707400.0,2192400.0
2026-02-17 14:00:00,AZPS,3.65,40.0,3029.0,0.0,675.0,796.0,1382.0,1011.0,0.0,1485000.0,716400.0,2201400.0
2026-02-17 15:00:00,AZPS,7.1000000000000005,197.0,3092.0,0.0,677.0,739.0,1235.0,863.0,0.0,1489400.0,665100.0,2154500.0
2026-02-17 16:00:00,AZPS,10.5,331.25,3380.0,0.0,674.0,849.0,1142.0,805.0,0.0,1482800.0,764100.0,2246900.0
2026-02-17 17:00:00,AZPS,13.025,452.5,3736.0,0.0,676.0,826.0,1293.0,736.0,0.0,1487200.0,743400.0,2230600.0
2026-02-17 18:00:00,AZPS,15.1,624.75,3993.0,0.0,677.0,920.0,582.0,815.0,0.0,1489400.0,828000.0,2317400.0
2026-02-17 19:00:00,AZPS,16.65,626.0,4049.0,0.0,675.0,854.0,103.0,700.0,0.0,1485000.0,768600.0,2253600.0
2026-02-17 20:00:00,AZPS,17.15,600.75,3982.0,0.0,673.0,847.0,68.0,807.0,0.0,1480600.0,762300.0,2242900.0
2026-02-17 21:00:00,AZPS,16.6,533.0,3854.0,0.0,672.0,832.0,73.0,844.0,0.0,1478400.0,748800.0,2227200.0
2026-02-17 22:00:00,AZPS,15.4,277.0,3647.0,0.0,672.0,812.0,73.0,889.0,0.0,1478400.0,730800.0,2209200.0
2026-02-17 23:00:00,AZPS,13.575,219.25,3451.0,0.0,672.0,831.0,75.0,969.0,0.0,1478400.0,747900.0,2226300.0
2026-02-18 00:00:00,AZPS,11.8,50.25,3315.0,0.0,671.0,872.0,17.0,1008.0,0.0,1476200.0,784800.0,2261000.0
2026-02-18 01:00:00,AZPS,10.95,0.0,3407.0,0.0,695.0,775.0,0.0,998.0,0.0,1529000.0,697500.0,2226500.0
2026-02-18 02:00:00,AZPS,10.5,0.0,3389.0,0.0,837.0,794.0,0.0,1048.0,0.0,1841400.0,714600.0,2556000.0
2026-02-18 03:00:00,AZPS,10.15,0.0,3396.0,0.0,1006.0,801.0,0.0,1032.0,0.0,2213200.0,720900.0,2934100.0
2026-02-18 04:00:00,AZPS,9.7,0.0,3508.0,0.0,1015.0,817.0,0.0,1055.0,0.0,2233000.0,735300.0,2968300.0
2026-02-18 05:00:00,AZPS,9.15,0.0,3747.0,0.0,1014.0,835.0,0.0,1058.0,0.0,2230800.0,751500.0,2982300.0
2026-02-18 06:00:00,AZPS,8.55,0.0,4086.0,0.0,1013.0,788.0,0.0,1035.0,0.0,2228600.0,709200.0,2937800.0
2026-02-18 07:00:00,AZPS,8.25,0.0,4204.0,0.0,1013.0,768.0,0.0,1036.0,0.0,2228600.0,691200.0,2919800.0
2026-02-18 08:00:00,AZPS,8.05,0.0,3997.0,0.0,1015.0,688.0,98.0,1022.0,0.0,2233000.0,619200.0,2852200.0
2026-02-18 09:00:00,AZPS,8.1,0.0,3705.0,0.0,1018.0,702.0,565.0,791.0,0.0,2239600.0,631800.0,2871400.0
2026-02-18 10:00:00,AZPS,8.350000000000001,0.0,3527.0,0.0,1020.0,685.0,628.0,639.0,0.0,2244000.0,616500.0,2860500.0
2026-02-18 11:00:00,AZPS,8.4,0.0,3389.0,0.0,1008.0,682.0,618.0,406.0,0.0,2217600.0,613800.0,2831400.0
2026-02-18 12:00:00,AZPS,8.0,0.0,3364.0,0.0,834.0,732.0,766.0,307.0,0.0,1834800.0,658800.0,2493600.0
2026-02-18 13:00:00,AZPS,8.0,0.0,3312.0,0.0,676.0,681.0,614.0,381.0,0.0,1487200.0,612900.0,2100100.0
2026-02-18 14:00:00,AZPS,10.0,30.75,3263.0,0.0,670.0,622.0,607.0,452.0,0.0,1474000.0,559800.0,2033800.0
2026-02-18 15:00:00,AZPS,13.6,253.75,3336.0,0.0,779.0,681.0,648.0,517.0,0.0,1713800.0,612900.0,2326700.0
2026-02-18 16:00:00,AZPS,17.1,461.0,3510.0,0.0,980.0,636.0,436.0,567.0,0.0,2156000.0,572400.0,2728400.0
2026-02-18 17:00:00,AZPS,19.5,629.75,3845.0,0.0,1018.0,676.0,654.0,749.0,0.0,2239600.0,608400.0,2848000.0
2026-02-18 18:00:00,AZPS,21.0,747.0,4094.0,0.0,1019.0,714.0,239.0,983.0,0.0,2241800.0,642600.0,2884400.0
2026-02-18 19:00:00,AZPS,22.0,793.5,4200.0,0.0,1014.0,771.0,10.0,965.0,0.0,2230800.0,693900.0,2924700.0
2026-02-18 20:00:00,AZPS,22.55,767.75,4170.0,0.0,1015.0,844.0,0.0,977.0,0.0,2233000.0,759600.0,2992600.0
2026-02-18 21:00:00,AZPS,22.6,667.5,4074.0,0.0,1015.0,836.0,0.0,823.0,0.0,2233000.0,752400.0,2985400.0
2026-02-18 22:00:00,AZPS,21.9,514.0,3851.0,0.0,1016.0,776.0,0.0,699.0,0.0,2235200.0,698400.0,2933600.0
2026-02-18 23:00:00,AZPS,19.200000000000003,316.5,3677.0,0.0,1016.0,851.0,0.0,550.0,0.0,2235200.0,765900.0,3001100.0
2026-02-19 00:00:00,AZPS,15.7,106.0,3571.0,0.0,1015.0,797.0,0.0,424.0,0.0,2233000.0,717300.0,2950300.0
2026-02-19 01:00:00,AZPS,14.15,0.0,3628.0,0.0,1017.0,837.0,0.0,386.0,0.0,2237400.0,753300.0,2990700.0
2026-02-19 02:00:00,AZPS,14.05,0.0,3681.0,0.0,1014.0,1069.0,0.0,351.0,0.0,2230800.0,962100.0,3192900.0
2026-02-19 03:00:00,AZPS,14.1,0.0,3689.0,0.0,1016.0,1115.0,0.0,286.0,0.0,2235200.0,1003500.0,3238700.0
2026-02-19 04:00:00,AZPS,13.875,0.0,3834.0,0.0,1016.0,1086.0,0.0,261.0,0.0,2235200.0,977400.0,3212600.0
2026-02-19 05:00:00,AZPS,13.3,0.0,4098.0,0.0,1014.0,1094.0,0.0,279.0,0.0,2230800.0,984600.0,3215400.0
2026-02-19 06:00:00,AZPS,12.7,0.0,4490.0,0.0,1017.0,1063.0,0.0,265.0,0.0,2237400.0,956700.0,3194100.0
2026-02-19 07:00:00,AZPS,12.15,0.0,4636.0,0.0,1016.0,1034.0,0.0,277.0,0.0,2235200.0,930600.0,3165800.0
2026-02-19 08:00:00,AZPS,11.75,0.0,4250.0,0.0,1015.0,1167.0,67.0,267.0,0.0,2233000.0,1050300.0,3283300.0
2026-02-19 09:00:00,AZPS,11.25,0.0,3760.0,0.0,1020.0,1023.0,916.0,260.0,0.0,2244000.0,920700.0,3164700.0
2026-02-19 10:00:00,AZPS,10.55,0.0,3299.0,0.0,1021.0,866.0,1357.0,351.0,0.0,2246200.0,779400.0,3025600.0
2026-02-19 11:00:00,AZPS,9.75,0.0,3030.0,0.0,1021.0,673.0,1551.0,479.0,0.0,2246200.0,605700.0,2851900.0
2026-02-19 12:00:00,AZPS,9.3,0.0,2887.0,0.0,1022.0,656.0,1639.0,525.0,0.0,2248400.0,590400.0,2838800.0
2026-02-19 13:00:00,AZPS,9.7,0.0,2878.0,0.0,1005.0,675.0,1574.0,544.0,0.0,2211000.0,607500.0,2818500.0
2026-02-19 14:00:00,AZPS,12.1,27.0,2914.0,0.0,815.0,660.0,1557.0,670.0,0.0,1793000.0,594000.0,2387000.0
2026-02-19 15:00:00,AZPS,15.0,130.75,3105.0,0.0,684.0,659.0,1510.0,707.0,0.0,1504800.0,593100.0,2097900.0
2026-02-19 16:00:00,AZPS,16.950000000000003,218.25,3380.0,0.0,681.0,717.0,1509.0,648.0,0.0,1498200.0,645300.0,2143500.0
2026-02-19 17:00:00,AZPS,18.4,229.0,3756.0,0.0,689.0,728.0,1481.0,820.0,0.0,1515800.0,655200.0,2171000.0
2026-02-19 18:00:00,AZPS,19.4,414.75,4047.0,0.0,869.0,714.0,644.0,893.0,0.0,1911800.0,642600.0,2554400.0
2026-02-19 19:00:00,AZPS,20.05,386.75,4229.0,0.0,866.0,752.0,137.0,784.0,0.0,1905200.0,676800.0,2582000.0
2026-02-19 20:00:00,AZPS,20.275,363.0,4224.0,0.0,866.0,749.0,92.0,692.0,0.0,1905200.0,674100.0,2579300.0
2026-02-19 21:00:00,AZPS,20.05,323.0,4119.0,0.0,875.0,764.0,92.0,642.0,0.0,1925000.0,687600.0,2612600.0
2026-02-19 22:00:00,AZPS,19.15,166.75,3902.0,0.0,988.0,764.0,96.0,774.0,0.0,2173600.0,687600.0,2861200.0
2026-02-19 23:00:00,AZPS,17.1,95.5,3709.0,0.0,1015.0,777.0,94.0,790.0,0.0,2233000.0,699300.0,2932300.0
2026-02-20 00:00:00,AZPS,14.75,63.0,3605.0,0.0,1015.0,832.0,71.0,783.0,0.0,2233000.0,748800.0,2981800.0
2026-02-20 01:00:00,AZPS,13.5,0.0,3572.0,0.0,1014.0,797.0,1.0,764.0,0.0,2230800.0,717300.0,2948100.0
2026-02-20 02:00:00,AZPS,12.9,0.0,3491.0,0.0,1015.0,827.0,0.0,959.0,0.0,2233000.0,744300.0,2977300.0
2026-02-20 03:00:00,AZPS,12.675,0.0,3516.0,0.0,1015.0,880.0,0.0,971.0,0.0,2233000.0,792000.0,3025000.0
2026-02-20 04:00:00,AZPS,12.6,0.0,3604.0,0.0,1015.0,951.0,0.0,880.0,0.0,2233000.0,855900.0,3088900.0
2026-02-20 05:00:00,AZPS,12.525,0.0,3827.0,0.0,1014.0,923.0,0.0,905.0,0.0,2230800.0,830700.0,3061500.0
2026-02-20 06:00:00,AZPS,12.45,0.0,4150.0,0.0,1015.0,894.0,0.0,856.0,0.0,2233000.0,804600.0,3037600.0
2026-02-20 07:00:00,AZPS,12.25,0.0,4285.0,0.0,1012.0,888.0,0.0,793.0,0.0,2226400.0,799200.0,3025600.0
2026-02-20 08:00:00,AZPS,11.95,0.0,4020.0,0.0,1005.0,898.0,140.0,871.0,0.0,2211000.0,808200.0,3019200.0
2026-02-20 09:00:00,AZPS,11.475,0.0,3611.0,0.0,823.0,779.0,1007.0,670.0,0.0,1810600.0,701100.0,2511700.0
2026-02-20 10:00:00,AZPS,10.9,0.0,3296.0,0.0,695.0,628.0,1543.0,675.0,0.0,1529000.0,565200.0,2094200.0
2026-02-20 11:00:00,AZPS,10.35,0.0,2992.0,0.0,675.0,640.0,1648.0,793.0,0.0,1485000.0,576000.0,2061000.0
2026-02-20 12:00:00,AZPS,9.75,0.0,2877.0,0.0,677.0,638.0,1635.0,860.0,0.0,1489400.0,574200.0,2063600.0
2026-02-20 13:00:00,AZPS,10.1,0.0,2849.0,0.0,675.0,596.0,1660.0,843.0,0.0,1485000.0,536400.0,2021400.0
2026-02-20 14:00:00,AZPS,12.45,36.25,2852.0,0.0,677.0,688.0,1611.0,744.0,0.0,1489400.0,619200.0,2108600.0
2026-02-20 15:00:00,AZPS,15.65,194.75,2980.0,0.0,675.0,627.0,1671.0,679.0,0.0,1485000.0,564300.0,2049300.0
2026-02-20 16:00:00,AZPS,18.25,376.5,3233.0,0.0,677.0,716.0,1609.0,767.0,0.0,1489400.0,644400.0,2133800.0
2026-02-20 17:00:00,AZPS,20.3,497.0,3608.0,0.0,702.0,846.0,1091.0,492.0,0.0,1544400.0,761400.0,2305800.0
2026-02-20 18:00:00,AZPS,21.6,597.5,3885.0,0.0,830.0,807.0,506.0,555.0,0.0,1826000.0,726300.0,2552300.0
2026-02-20 19:00:00,AZPS,22.200000000000003,423.0,4035.0,0.0,1010.0,892.0,128.0,497.0,0.0,2222000.0,802800.0,3024800.0
2026-02-20 20:00:00,AZPS,22.4,486.75,4033.0,0.0,1020.0,916.0,90.0,331.0,0.0,2244000.0,824400.0,3068400.0
2026-02-20 21:00:00,AZPS,22.3,319.25,3989.0,0.0,1015.0,971.0,91.0,251.0,0.0,2233000.0,873900.0,3106900.0
2026-02-20 22:00:00,AZPS,21.625,157.0,3857.0,0.0,1015.0,1078.0,31.0,230.0,0.0,2233000.0,970200.0,3203200.0
2026-02-20 23:00:00,AZPS,20.0,247.5,3752.0,0.0,1016.0,1153.0,0.0,258.0,0.0,2235200.0,1037700.0,3272900.0
2026-02-21 00:00:00,AZPS,17.625,106.0,3619.0,0.0,1016.0,1130.0,0.0,273.0,0.0,2235200.0,1017000.0,3252200.0
2026-02-21 01:00:00,AZPS,16.3,0.0,3691.0,0.0,1017.0,1153.0,0.0,249.0,0.0,2237400.0,1037700.0,3275100.0
2026-02-21 02:00:00,AZPS,16.075,0.0,3612.0,0.0,1017.0,1168.0,0.0,219.0,0.0,2237400.0,1051200.0,3288600.0
2026-02-21 03:00:00,AZPS,16.0,0.0,3646.0,0.0,1016.0,1153.0,0.0,207.0,0.0,2235200.0,1037700.0,3272900.0
2026-02-21 04:00:00,AZPS,15.6,0.0,3715.0,0.0,1016.0,1161.0,0.0,231.0,0.0,2235200.0,1044900.0,3280100.0
2026-02-21 05:00:00,AZPS,14.9,0.0,3906.0,0.0,1016.0,1181.0,0.0,236.0,0.0,2235200.0,1062900.0,3298100.0
2026-02-21 06:00:00,AZPS,14.2,0.0,4145.0,0.0,1017.0,1088.0,0.0,261.0,0.0,2237400.0,979200.0,3216600.0
2026-02-21 07:00:00,AZPS,13.45,0.0,4328.0,0.0,1015.0,993.0,0.0,276.0,0.0,2233000.0,893700.0,3126700.0
2026-02-21 08:00:00,AZPS,12.75,0.0,4067.0,0.0,1016.0,1025.0,146.0,207.0,0.0,2235200.0,922500.0,3157700.0
2026-02-21 09:00:00,AZPS,12.15,0.0,3496.0,0.0,1010.0,832.0,967.0,68.0,0.0,2222000.0,748800.0,2970800.0
2026-02-21 10:00:00,AZPS,11.7,0.0,3043.0,0.0,896.0,811.0,1292.0,33.0,0.0,1971200.0,729900.0,2701100.0
2026-02-21 11:00:00,AZPS,11.3,0.0,2680.0,0.0,694.0,787.0,1365.0,72.0,0.0,1526800.0,708300.0,2235100.0
2026-02-21 12:00:00,AZPS,10.9,0.0,2522.0,0.0,676.0,762.0,1342.0,104.0,0.0,1487200.0,685800.0,2173000.0
2026-02-21 13:00:00,AZPS,11.1,0.0,2491.0,0.0,674.0,796.0,1324.0,98.0,0.0,1482800.0,716400.0,2199200.0
2026-02-21 14:00:00,AZPS,12.2,24.5,2511.0,0.0,674.0,803.0,1330.0,82.0,0.0,1482800.0,722700.0,2205500.0
2026-02-21 15:00:00,AZPS,13.7,48.25,2698.0,0.0,676.0,840.0,1346.0,27.0,0.0,1487200.0,756000.0,2243200.0
2026-02-21 16:00:00,AZPS,15.025,59.5,3057.0,0.0,675.0,821.0,1307.0,20.0,0.0,1485000.0,738900.0,2223900.0
2026-02-21 17:00:00,AZPS,15.825,250.5,3503.0,0.0,678.0,912.0,1247.0,36.0,0.0,1491600.0,820800.0,2312400.0
2026-02-21 18:00:00,AZPS,16.125,550.0,3832.0,0.0,808.0,1047.0,580.0,58.0,0.0,1777600.0,942300.0,2719900.0
2026-02-21 19:00:00,AZPS,16.2,767.25,3917.0,0.0,1007.0,931.0,144.0,143.0,0.0,2215400.0,837900.0,3053300.0
2026-02-21 20:00:00,AZPS,16.275,648.75,3918.0,0.0,1022.0,1033.0,105.0,164.0,0.0,2248400.0,929700.0,3178100.0
2026-02-21 21:00:00,AZPS,16.175,290.25,3823.0,0.0,1023.0,1077.0,105.0,153.0,0.0,2250600.0,969300.0,3219900.0
2026-02-21 22:00:00,AZPS,15.675,376.5,3709.0,0.0,1022.0,1162.0,103.0,172.0,0.0,2248400.0,1045800.0,3294200.0
2026-02-21 23:00:00,AZPS,14.625,196.75,3564.0,0.0,1022.0,1162.0,102.0,160.0,0.0,2248400.0,1045800.0,3294200.0
2026-02-22 00:00:00,AZPS,13.25,37.5,3416.0,0.0,1018.0,1160.0,102.0,134.0,0.0,2239600.0,1044000.0,3283600.0
2026-02-22 01:00:00,AZPS,12.15,0.0,3463.0,0.0,1017.0,1196.0,41.0,126.0,0.0,2237400.0,1076400.0,3313800.0
2026-02-22 02:00:00,AZPS,11.2,0.0,3413.0,0.0,1017.0,1159.0,0.0,130.0,0.0,2237400.0,1043100.0,3280500.0
2026-02-22 03:00:00,AZPS,10.45,0.0,3410.0,0.0,1017.0,1177.0,0.0,149.0,0.0,2237400.0,1059300.0,3296700.0
2026-02-22 04:00:00,AZPS,9.85,0.0,3470.0,0.0,1017.0,1163.0,0.0,166.0,0.0,2237400.0,1046700.0,3284100.0
2026-02-22 05:00:00,AZPS,9.55,0.0,3582.0,0.0,1018.0,1060.0,0.0,136.0,0.0,2239600.0,954000.0,3193600.0
2026-02-22 06:00:00,AZPS,9.45,0.0,3786.0,0.0,1016.0,998.0,0.0,114.0,0.0,2235200.0,898200.0,3133400.0
2026-02-22 07:00:00,AZPS,9.2,0.0,3911.0,0.0,1018.0,977.0,0.0,102.0,0.0,2239600.0,879300.0,3118900.0
2026-02-22 08:00:00,AZPS,8.825000000000001,0.0,3703.0,0.0,1008.0,966.0,119.0,64.0,0.0,2217600.0,869400.0,3087000.0
2026-02-22 09:00:00,AZPS,8.75,0.0,3341.0,0.0,842.0,811.0,851.0,54.0,0.0,1852400.0,729900.0,2582300.0
2026-02-22 10:00:00,AZPS,9.1,0.0,2928.0,0.0,681.0,813.0,1257.0,82.0,0.0,1498200.0,731700.0,2229900.0
2026-02-22 11:00:00,AZPS,9.6,0.0,2707.0,0.0,673.0,931.0,1458.0,115.0,0.0,1480600.0,837900.0,2318500.0
2026-02-22 12:00:00,AZPS,9.75,0.0,2586.0,0.0,672.0,836.0,1411.0,108.0,0.0,1478400.0,752400.0,2230800.0
2026-02-22 13:00:00,AZPS,9.4,0.0,2426.0,0.0,672.0,841.0,1385.0,175.0,0.0,1478400.0,756900.0,2235300.0
2026-02-22 14:00:00,AZPS,8.9,9.0,2559.0,0.0,672.0,851.0,1405.0,182.0,0.0,1478400.0,765900.0,2244300.0
2026-02-22 15:00:00,AZPS,8.700000000000001,11.0,2808.0,0.0,673.0,867.0,1432.0,149.0,0.0,1480600.0,780300.0,2260900.0
2026-02-22 16:00:00,AZPS,9.25,24.0,3075.0,0.0,672.0,851.0,1437.0,180.0,0.0,1478400.0,765900.0,2244300.0
2026-02-22 17:00:00,AZPS,10.275,158.75,3528.0,0.0,672.0,899.0,1346.0,207.0,0.0,1478400.0,809100.0,2287500.0
2026-02-22 18:00:00,AZPS,11.275,179.25,3865.0,0.0,681.0,958.0,716.0,242.0,0.0,1498200.0,862200.0,2360400.0
2026-02-22 19:00:00,AZPS,11.9,315.5,3932.0,0.0,822.0,967.0,149.0,295.0,0.0,1808400.0,870300.0,2678700.0
2026-02-22 20:00:00,AZPS,12.2,384.25,3884.0,0.0,988.0,994.0,102.0,292.0,0.0,2173600.0,894600.0,3068200.0
